0011001 -2.34812169708 -0.17763568394 1.15463194561 -0.0333066907388 0.0222044604925 -0.0222044604925 0.17763568394 
0100000 -0.560662627436 1.1990408666 -1.64313007645 0.832667268469 0.538458166943 0.0 0.288657986403 
0000011 -0.97699626167 0.53290705182 1.04360964315 -0.385802501057 -0.288657986403 -0.155431223448 0.288657986403 
0000111 -0.244249065418 -0.431599200823 0.294209101526 -0.396904731303 -0.666133814775 -0.269229083472 0.865973959208 
0000110 -0.666133814775 0.79936057773 0.816013923099 0.288657986403 0.555111512313 -0.0499600361081 -0.344169137634 
0001000 -0.577315972805 -0.754951656745 -0.17763568394 -0.244249065418 -0.133226762955 -0.380251385934 -0.233146835171 
0001000 -2.48689957516 -0.17763568394 0.399680288865 -0.044408920985 -0.26645352591 -0.0666133814775 0.222044604925 
0001101 0.149880108324 0.0 0.383026943496 0.62172489379 -0.111022302463 0.08881784197 0.555111512313 
0100011 0.310862446895 0.127675647832 -0.424660306919 -0.150573997715 0.196717642176 0.0516947595841 -0.191860416443 
0010000 0.688338275268 -0.79936057773 -0.166533453694 -0.0111022302463 -0.477395900589 0.1516148318 -0.0388578058619 
0000010 -0.244249065418 -0.26645352591 -0.488498130835 -0.133226762955 0.519029264012 -0.643929354283 0.08881784197 
0000000 1.42108547152 -1.31006316906 0.577315972805 0.410782519111 -0.08881784197 0.0 -0.0666133814775 
0000001 8.52651282912 3.06976666309 0.44408920985 -0.409394740331 0.135308431126 -0.116573417586 0.266171633345 
0011011 0.53290705182 -0.044408920985 0.044408920985 -0.488498130835 0.39135361618 0.26645352591 0.344169137634 
0011100 0.865973959208 0.62172489379 -0.502375918643 -0.111022302463 -0.413558076673 0.294209101526 0.288657986403 
0000010 -0.244249065418 -0.26645352591 -0.488498130835 -0.133226762955 0.519029264012 -0.643929354283 0.08881784197 
0000000 1.42108547152 -1.31006316906 0.577315972805 0.410782519111 -0.08881784197 0.0 -0.0666133814775 
0000000 1.06581410364 -0.721644966006 -0.777156117238 0.0999200722163 0.288657986403 -0.0804911692853 -0.08881784197 
